12278,892,"MNDRIVEBRAIN","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12280,4223150,"MNDRIVEBRAIN","Research Associate","Academic","nonacademic",,2015-12-01,,,,,,,,"Remove"
12281,2934,"MNDRIVEBRAIN","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12282,1900862,"MNDRIVEBRAIN","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12283,2304,"MNDRIVEBRAIN","Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12284,2876,"MNDRIVEBRAIN","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12285,2888,"MNDRIVEBRAIN","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12286,6639,"MNDRIVEBRAIN","Researcher 6","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12287,2347,"MNDRIVEBRAIN","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12288,4693,"MNDRIVEBRAIN","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12289,6387,"MNDRIVEENV","Director Campus/College Level","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12290,2847,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12291,163,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12292,625,"MNDRIVEENV","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12293,1418,"MNDRIVEENV","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12294,3152,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12295,7572,"MNDRIVEENV","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12296,1577,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12297,780,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12298,3055,"MNDRIVEENV","Associate Dean","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12299,2592,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12300,5219571,"MNDRIVEENV","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12301,4283902,"MNDRIVEENV","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12302,2102179,"MNDRIVEENV","Adjunct Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12303,1385,"MNDRIVEENV","Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12304,3168917,"MNDRIVEENV","Assistant Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12305,1160010,"MNDRIVEENV","Research Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12306,526,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12307,1200,"MNDRIVEENV","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12308,2862,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12309,132,"MNDRIVEENV","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12310,2420,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12311,1886333,"MNDRIVEENV","Research Associate","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12312,8283,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12313,105,"MNDRIVEENV","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12314,1202,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12315,4287426,"MNDRIVEENV","Post-Doctoral Associate","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12316,2396,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12317,4852177,"MNDRIVEENV","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12318,3230,"MNDRIVEENV","Researcher 7","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12319,2053,"MNDRIVEENV","Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12320,2945,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12321,965,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12322,1441,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12323,35,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12324,5044,"MNDRIVEENV","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12325,1663,"MNDRIVEENV","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12326,31,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12327,283,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12328,7216,"MNDRIVEENV","Researcher 5","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12329,2480,"MNDRIVEENV","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12330,6194,"MNDRIVEENV","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12331,2380,"MNDRIVEENV","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12332,5226190,"MNDRIVEENV","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12333,2474,"MNDRIVEENV","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12334,773,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12335,2546,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12336,1841809,"MNDRIVEFOOD","Teaching Assistant Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12337,4907,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12338,1337,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12339,7270,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12340,4631456,"MNDRIVEFOOD","Associate Director Cmp/Col","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12341,930,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12342,2549376,"MNDRIVEFOOD","Associate Extension Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12343,8213,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12344,1172,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12345,5136,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12346,3280634,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12347,1721,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12348,735,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12349,6600,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12350,1900835,"MNDRIVEFOOD","Extension Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12351,665,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12352,6611,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12353,717,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12354,1958,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12355,5020363,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12356,6465,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12357,7133,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12358,1852129,"MNDRIVEFOOD","Researcher 5","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12359,1273,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12360,1319,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12361,2830,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12362,6348,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12363,8407,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12364,2101200,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12365,6583,"MNDRIVEFOOD","Researcher 7","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12366,1386,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12367,1114,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-14,,,,,,,,"Remove"
12368,3254497,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12369,3775096,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12370,2501359,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-12-01,,,,,,,,"Remove"
12371,7372,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12372,2282988,"MNDRIVEFOOD","Post-Doctoral Associate","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12373,1225,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12374,2636,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12375,1228,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12376,1248,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12377,2110361,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12378,1211,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12379,4657,"MNDRIVEFOOD","Researcher 6","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12380,7912,"MNDRIVEFOOD","Researcher 5","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12381,2276,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12382,5638,"MNDRIVEFOOD","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12383,7959,"MNDRIVEFOOD","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12384,5869,"MNDRIVEFOOD","Researcher 5","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12385,2434,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12386,2299,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12387,7789,"MNDRIVEFOOD","Research Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12388,6194,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12389,7293,"MNDRIVEFOOD","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12390,2187,"MNDRIVEFOOD","Research Associate","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12391,2206,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12392,7260,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12393,59,"MNDRIVEFOOD","Dean","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12394,782,"MNDRIVEFOOD","Dean","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12395,360,"MNDRIVEFOOD","Dean","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12396,4262,"MNDRIVEFOOD","Researcher 6","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12397,2396,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12398,2550,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12399,2420,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12400,2745,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12401,2380,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12402,1202,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12403,6890,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12404,2140,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12405,881,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12406,214,"MNDRIVEFOOD","Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12407,1695,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12408,1106,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12409,5632,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12410,1947,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12411,389,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12412,849,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12413,3092,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12414,2291,"MNDRIVEFOOD","Associate Dean","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12415,2991,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12416,1927,"MNDRIVEFOOD","Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12417,2922,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12418,1950,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12419,7906,"MNDRIVEFOOD","Researcher 6","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12420,1987,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12421,131,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-14,,,,,,,,"Remove"
12422,5644,"MNDRIVEFOOD","Research Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12423,6742,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12424,7136,"MNDRIVEFOOD","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12425,625,"MNDRIVEFOOD","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12426,6365,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12427,584,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12428,5946,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12429,533,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12430,428,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12431,1091820,"MNDRIVEFOOD","Teaching Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12432,308,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12433,307,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12434,4766,"MNDRIVEFOOD","Associate Dean","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12435,6260,"MNDRIVEFOOD","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12436,7318,"MNDRIVEFOOD","Researcher 5","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12437,137,"MNDRIVEFOOD","Research Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12438,426,"MNDRIVEFOOD","Research Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12439,5142,"MNDRIVEFOOD","Researcher 6","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12440,8225,"MNDRIVEFOOD","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12441,2933,"MNDRIVEFOOD","Associate Dean","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12442,2411,"MNDRIVEFOOD","Associate Dean","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12443,3019,"MNDRIVEFOOD","Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12444,2577,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12445,813434,"MNDRIVEFOOD","Researcher 5","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12446,2625,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12447,2049,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12448,2707,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12449,6144,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12450,2668,"MNDRIVEFOOD","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12451,2633,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12452,2640,"MNDRIVEFOOD","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12453,2100577,"MNDRIVEINFORM","Associate Vice President","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12454,1246,"MNDRIVEINFORM","Associate Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12455,1339,"MNDRIVEINFORM","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12456,2888,"MNDRIVEINFRA","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12457,983,"MNDRIVEINFRA","Professor","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12458,8283,"MNDRIVEINFRA","Associate Professor","Academic","academic",,2015-07-01,,,,,,,,"Remove"
12459,1246,"MNDRIVEROBOT","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12460,2278,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12461,680,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12462,833,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12463,726,"MNDRIVEROBOT","Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12464,882,"MNDRIVEROBOT","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12465,2392,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12466,2139,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12467,1382,"MNDRIVEROBOT","Associate Dean","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12468,1099,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12469,5147,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12470,114,"MNDRIVEROBOT","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12471,918,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12472,526,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12473,416,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12474,566,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12475,359,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12476,383,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12477,5000,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12478,2769,"MNDRIVEROBOT","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12479,670,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12480,2695,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12481,2077,"MNDRIVEROBOT","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12482,1882,"MNDRIVEROBOT","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12483,1669,"MNDRIVEROBOT","Professor","Academic","nonacademic",,2014-01-01,,,,,,,,"Remove"
12484,1964,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12485,1339,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12486,1656,"MNDRIVEROBOT","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12487,5179555,"MNDRIVEROBOT","Associate Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12488,8354,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12489,3638542,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12490,4588,"MNDRIVEROBOT","Research Associate","Academic","academic",,2014-12-01,,,,,,,,"Remove"
12491,7988,"MNDRIVEROBOT","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12492,2904,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12493,7945,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12494,8286,"MNDRIVEROBOT","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12495,7115,"MNDRIVETRANSDISC","Assistant Professor","Academic","academic",,2014-12-01,,,,,,,,"Remove"
12496,4884,"MNDRIVETRANSDISC","Post-Doctoral Associate","Academic","nonacademic",,2014-12-01,,,,,,,,"Remove"
12497,8270,"MNDRIVETRANSDISC","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12498,1669,"MNDRIVETRANSDISC","Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12499,112,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12500,8026,"MNDRIVETRANSDISC","Post-Doctoral Associate","Academic","nonacademic",,2015-06-01,,,,,,,,"Remove"
12501,6071,"MNDRIVETRANSDISC","Researcher 5","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12502,1964,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12503,7906,"MNDRIVETRANSDISC","Researcher 6","Academic","academic",,2014-12-01,,,,,,,,"Remove"
12504,2550,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12505,2380,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12506,35,"MNDRIVETRANSDISC","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12507,2934,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12508,2945,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12509,2420,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12510,43,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12511,1246,"MNDRIVETRANSDISC","Associate Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12512,833,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-01-01,,,,,,,,"Remove"
12513,1328154,"MNDRIVETRANSDISC","Researcher 5","Academic","academic",,2015-12-01,,,,,,,,"Remove"
12514,882,"MNDRIVETRANSDISC","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12515,8246,"MNDRIVETRANSDISC","Researcher 6","Academic","academic",,2015-06-01,,,,,,,,"Remove"
12516,6600,"MNDRIVETRANSDISC","Research Associate","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12517,1765,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12518,1741,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12519,5241,"MNDRIVETRANSDISC","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12520,1714,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12521,1670,"MNDRIVETRANSDISC","Associate Professor","Academic","nonacademic",,2014-07-01,,,,,,,,"Remove"
12522,7214,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12523,1557,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12524,5139,"MNDRIVETRANSDISC","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12525,7059,"MNDRIVETRANSDISC","Instructor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12526,1827,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12527,1433,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12528,7572,"MNDRIVETRANSDISC","Assistant Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12529,1418,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12530,6583,"MNDRIVETRANSDISC","Researcher 7","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12531,1337,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12532,7970,"MNDRIVETRANSDISC","Researcher 6","Academic","academic",,2014-12-01,,,,,,,,"Remove"
12533,1366525,"MNDRIVETRANSDISC","Researcher 5","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12534,2636,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12535,2396,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12536,2441,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12537,2629,"MNDRIVETRANSDISC","Associate Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
12538,2212,"MNDRIVETRANSDISC","Professor","Academic","academic",,2014-07-01,,,,,,,,"Remove"
